Winkelposition, Messreihe #1
Zeit ( s )	Winkelposition ( rad )
100,7000	0,663
100,8000	-1,027
100,9000	0,137
101,0000	0,858
101,1000	-0,867
101,2000	-0,209
101,3000	0,938
101,4000	-0,591
101,5000	-0,547
101,6000	0,914
101,7000	-0,231
101,8000	-0,826
101,9000	0,801
102,0000	0,154
102,1000	-1,010
102,2000	0,602
102,3000	0,500
102,4000	-1,060
102,5000	0,324
102,6000	0,759
102,7000	-0,975
102,8000	-0,008
102,9000	0,906
103,0000	-0,763
103,1000	-0,358
103,2000	0,938
103,3000	-0,441
103,4000	-0,679
103,5000	0,877
103,6000	-0,061
103,7000	-0,922
103,8000	0,724
103,9000	0,311
104,0000	-1,051
104,1000	0,487
104,2000	0,625
104,3000	-1,040
104,4000	0,182
104,5000	0,837
104,6000	-0,898
104,7000	-0,163
104,8000	0,935
104,9000	-0,633
105,0000	-0,506
105,1000	0,920
105,2000	-0,276
105,3000	-0,801
105,4000	0,818
105,5000	0,102
105,6000	-0,994
105,7000	0,627
105,8000	0,460
105,9000	-1,062
106,0000	0,358
106,1000	0,732
106,2000	-0,994
106,3000	0,030
106,4000	0,894
106,5000	-0,795
106,6000	-0,319
106,7000	0,939
106,8000	-0,484
106,9000	-0,647
107,0000	0,886
107,1000	-0,107
107,2000	-0,902
107,3000	0,738
107,4000	0,278
107,5000	-1,045
107,6000	0,509
107,7000	0,600
107,8000	-1,046
107,9000	0,207
108,0000	0,825
108,1000	-0,913
108,2000	-0,138
108,3000	0,931
108,4000	-0,653
108,5000	-0,489
108,6000	0,924
108,7000	-0,298
108,8000	-0,789
108,9000	0,823
109,0000	0,088
109,1000	-0,990
109,2000	0,636
109,3000	0,448
109,4000	-1,060
109,5000	0,369
109,6000	0,723
109,7000	-0,999
109,8000	0,046
109,9000	0,891
110,0000	-0,801
110,1000	-0,308
110,2000	0,939
110,3000	-0,493
110,4000	-0,638
110,5000	0,889
110,6000	-0,116
110,7000	-0,895
110,8000	0,746
110,9000	0,265
111,0000	-1,041
111,1000	0,520
111,2000	0,591
111,3000	-1,049
111,4000	0,221
111,5000	0,818
111,6000	-0,920
111,7000	-0,119
111,8000	0,928
111,9000	-0,668
112,0000	-0,467
112,1000	0,927
112,2000	-0,319
112,3000	-0,773
112,4000	0,833
112,5000	0,069
112,6000	-0,982
112,7000	0,649
112,8000	0,432
112,9000	-1,060
113,0000	0,385
113,1000	0,716
113,2000	-1,004
113,3000	0,061
113,4000	0,886
113,5000	-0,812
113,6000	-0,292
113,7000	0,939
113,8000	-0,504
113,9000	-0,627
114,0000	0,892
114,1000	-0,127
114,2000	-0,892
114,3000	0,749
114,4000	0,264
114,5000	-1,041
114,6000	0,522
114,7000	0,594
114,8000	-1,048
114,9000	0,223
115,0000	0,818
115,1000	-0,919
115,2000	-0,124
115,3000	0,930
115,4000	-0,660
115,5000	-0,476
115,6000	0,927
115,7000	-0,308
115,8000	-0,781
115,9000	0,828
116,0000	0,083
116,1000	-0,986
116,2000	0,641
116,3000	0,445
116,4000	-1,060
116,5000	0,377
116,6000	0,723
116,7000	-0,997
116,8000	0,046
116,9000	0,891
117,0000	-0,800
117,1000	-0,309
117,2000	0,941
117,3000	-0,487
117,4000	-0,647
117,5000	0,888
117,6000	-0,104
117,7000	-0,902
117,8000	0,740
117,9000	0,278
118,0000	-1,045
118,1000	0,512
118,2000	0,602
118,3000	-1,046
118,4000	0,209
118,5000	0,826
118,6000	-0,911
118,7000	-0,138
118,8000	0,931
118,9000	-0,650
119,0000	-0,489
119,1000	0,925
119,2000	-0,298
119,3000	-0,789
119,4000	0,823
119,5000	0,096
119,6000	-0,991
119,7000	0,636
119,8000	0,452
119,9000	-1,060
120,0000	0,368
120,1000	0,730
120,2000	-0,996
120,3000	0,036
120,4000	0,894
120,5000	-0,793
120,6000	-0,319
120,7000	0,939
120,8000	-0,481
120,9000	-0,649
121,0000	0,886
121,1000	-0,097
121,2000	-0,903
121,3000	0,740
121,4000	0,283
121,5000	-1,045
121,6000	0,509
121,7000	0,605
121,8000	-1,046
121,9000	0,210
122,0000	0,826
122,1000	-0,913
122,2000	-0,135
122,3000	0,933
122,4000	-0,655
122,5000	-0,481
122,6000	0,927
122,7000	-0,303
122,8000	-0,782
122,9000	0,826
123,0000	0,090
123,1000	-0,988
123,2000	0,641
123,3000	0,445
123,4000	-1,062
123,5000	0,377
123,6000	0,724
123,7000	-0,999
123,8000	0,049
123,9000	0,891
124,0000	-0,806
124,1000	-0,303
124,2000	0,939
124,3000	-0,496
124,4000	-0,631
124,5000	0,889
124,6000	-0,118
124,7000	-0,894
124,8000	0,749
124,9000	0,265
125,0000	-1,041
125,1000	0,522
125,2000	0,592
125,3000	-1,048
125,4000	0,223
125,5000	0,820
125,6000	-0,920
125,7000	-0,121
125,8000	0,928
125,9000	-0,666
126,0000	-0,467
126,1000	0,928
126,2000	-0,317
126,3000	-0,773
126,4000	0,833
126,5000	0,072
126,6000	-0,983
126,7000	0,649
126,8000	0,432
126,9000	-1,060
127,0000	0,386
127,1000	0,716
127,2000	-1,002
127,3000	0,058
127,4000	0,886
127,5000	-0,811
127,6000	-0,294
127,7000	0,939
127,8000	-0,504
127,9000	-0,630
128,0000	0,891
128,1000	-0,123
128,2000	-0,891
128,3000	0,751
128,4000	0,254
128,5000	-1,041
128,6000	0,525
128,7000	0,586
128,8000	-1,049
128,9000	0,223
129,0000	0,815
129,1000	-0,922
129,2000	-0,123
129,3000	0,928
129,4000	-0,664
129,5000	-0,476
129,6000	0,927
129,7000	-0,313
129,8000	-0,779
129,9000	0,828
130,0000	0,074
130,1000	-0,986
130,2000	0,644
130,3000	0,435
130,4000	-1,060
130,5000	0,379
130,6000	0,716
130,7000	-1,002
130,8000	0,055
130,9000	0,886
131,0000	-0,811
131,1000	-0,298
131,2000	0,939
131,3000	-0,503
131,4000	-0,630
131,5000	0,891
131,6000	-0,126
131,7000	-0,892
131,8000	0,751
131,9000	0,259
132,0000	-1,040
132,1000	0,523
132,2000	0,584
132,3000	-1,049
132,4000	0,226
132,5000	0,815
132,6000	-0,925
132,7000	-0,116
132,8000	0,927
132,9000	-0,672
133,0000	-0,463
133,1000	0,928
133,2000	-0,324
133,3000	-0,770
133,4000	0,834
133,5000	0,064
133,6000	-0,980
133,7000	0,650
133,8000	0,426
133,9000	-1,060
134,0000	0,390
134,1000	0,712
134,2000	-1,005
134,3000	0,069
134,4000	0,883
134,5000	-0,818
134,6000	-0,286
134,7000	0,939
134,8000	-0,512
134,9000	-0,619
135,0000	0,895
135,1000	-0,140
135,2000	-0,883
135,3000	0,757
135,4000	0,243
135,5000	-1,037
135,6000	0,537
135,7000	0,576
135,8000	-1,051
135,9000	0,245
136,0000	0,806
136,1000	-0,935
136,2000	-0,096
136,3000	0,925
136,4000	-0,686
136,5000	-0,443
136,6000	0,930
136,7000	-0,342
136,8000	-0,754
136,9000	0,842
137,0000	0,046
137,1000	-0,971
137,2000	0,663
137,3000	0,416
137,4000	-1,060
137,5000	0,408
137,6000	0,699
137,7000	-1,012
137,8000	0,086
137,9000	0,878
138,0000	-0,826
138,1000	-0,267
138,2000	0,941
138,3000	-0,526
138,4000	-0,606
138,5000	0,898
138,6000	-0,152
138,7000	-0,873
138,8000	0,765
138,9000	0,236
139,0000	-1,034
139,1000	0,548
139,2000	0,564
139,3000	-1,052
139,4000	0,256
139,5000	0,803
139,6000	-0,938
139,7000	-0,090
139,8000	0,925
139,9000	-0,690
140,0000	-0,445
140,1000	0,931
140,2000	-0,342
140,3000	-0,757
140,4000	0,840
140,5000	0,052
140,6000	-0,975
140,7000	0,661
140,8000	0,416
140,9000	-1,062
141,0000	0,401
141,1000	0,705
141,2000	-1,008
141,3000	0,077
141,4000	0,880
141,5000	-0,825
141,6000	-0,276
141,7000	0,939
141,8000	-0,523
141,9000	-0,613
142,0000	0,897
142,1000	-0,143
142,2000	-0,881
142,3000	0,760
142,4000	0,242
142,5000	-1,035
142,6000	0,539
142,7000	0,572
142,8000	-1,051
142,9000	0,248
143,0000	0,803
143,1000	-0,938
143,2000	-0,091
143,3000	0,925
143,4000	-0,693
143,5000	-0,440
143,6000	0,933
143,7000	-0,353
143,8000	-0,745
143,9000	0,848
144,0000	0,027
144,1000	-0,963
144,2000	0,675
144,3000	0,393
144,4000	-1,060
144,5000	0,424
144,6000	0,683
144,7000	-1,018
144,8000	0,108
144,9000	0,869
145,0000	-0,850
145,1000	-0,240
145,2000	0,939
145,3000	-0,562
145,4000	-0,572
145,5000	0,908
145,6000	-0,198
145,7000	-0,847
145,8000	0,785
145,9000	0,185
146,0000	-1,019
146,1000	0,580
146,2000	0,522
146,3000	-1,057
146,4000	0,300
146,5000	0,773
146,6000	-0,968
