Winkelposition, Messreihe #1
Zeit ( s )	Winkelposition ( rad )
32,7000	-0,583
32,8000	0,190
32,9000	-1,506
33,0000	-1,117
33,1000	0,231
33,2000	-0,990
33,3000	-1,563
33,4000	0,038
33,5000	-0,379
33,6000	-1,767
33,7000	-0,360
33,8000	0,077
33,9000	-1,654
34,0000	-0,884
34,1000	0,245
34,2000	-1,243
34,3000	-1,390
34,4000	0,151
34,5000	-0,649
34,6000	-1,714
34,7000	-0,163
34,8000	-0,094
34,9000	-1,744
35,0000	-0,639
35,1000	0,207
35,2000	-1,461
35,3000	-1,173
35,4000	0,221
35,5000	-0,930
35,6000	-1,598
35,7000	0,002
35,8000	-0,320
35,9000	-1,767
36,0000	-0,407
36,1000	0,105
36,2000	-1,626
36,3000	-0,939
36,4000	0,245
36,5000	-1,191
36,6000	-1,431
36,7000	0,126
36,8000	-0,583
36,9000	-1,733
37,0000	-0,195
37,1000	-0,063
37,2000	-1,731
37,3000	-0,690
37,4000	0,217
37,5000	-1,423
37,6000	-1,216
37,7000	0,212
37,8000	-0,880
37,9000	-1,623
38,0000	-0,022
38,1000	-0,284
38,2000	-1,769
38,3000	-0,445
38,4000	0,126
38,5000	-1,604
38,6000	-0,972
38,7000	0,243
38,8000	-1,155
38,9000	-1,459
39,0000	0,112
39,1000	-0,550
39,2000	-1,740
39,3000	-0,226
39,4000	-0,035
39,5000	-1,722
39,6000	-0,721
39,7000	0,226
39,8000	-1,396
39,9000	-1,246
40,0000	0,203
40,1000	-0,837
40,2000	-1,641
40,3000	-0,042
40,4000	-0,251
40,5000	-1,767
40,6000	-0,473
40,7000	0,140
40,8000	-1,585
40,9000	-1,007
41,0000	0,242
41,1000	-1,122
41,2000	-1,481
41,3000	0,099
41,4000	-0,518
41,5000	-1,747
41,6000	-0,247
41,7000	-0,011
41,8000	-1,712
41,9000	-0,745
42,0000	0,231
42,1000	-1,374
42,2000	-1,269
42,3000	0,198
42,4000	-0,817
42,5000	-1,651
42,6000	-0,058
42,7000	-0,226
42,8000	-1,766
42,9000	-0,493
43,0000	0,151
43,1000	-1,572
43,2000	-1,021
43,3000	0,242
43,4000	-1,103
43,5000	-1,492
43,6000	0,094
43,7000	-0,503
43,8000	-1,748
43,9000	-0,254
44,0000	-0,006
44,1000	-1,709
44,2000	-0,756
44,3000	0,232
44,4000	-1,367
44,5000	-1,274
44,6000	0,196
44,7000	-0,807
44,8000	-1,652
44,9000	-0,058
45,0000	-0,226
45,1000	-1,766
45,2000	-0,489
45,3000	0,152
45,4000	-1,574
45,5000	-1,021
45,6000	0,243
45,7000	-1,109
45,8000	-1,488
45,9000	0,096
46,0000	-0,509
46,1000	-1,748
46,2000	-0,251
46,3000	-0,005
46,4000	-1,711
46,5000	-0,748
46,6000	0,232
46,7000	-1,371
46,8000	-1,266
46,9000	0,199
47,0000	-0,812
47,1000	-1,651
47,2000	-0,052
47,3000	-0,236
47,4000	-1,766
47,5000	-0,487
47,6000	0,149
47,7000	-1,577
47,8000	-1,012
47,9000	0,245
48,0000	-1,118
48,1000	-1,480
48,2000	0,101
48,3000	-0,515
48,4000	-1,747
48,5000	-0,242
48,6000	-0,014
48,7000	-1,714
48,8000	-0,734
48,9000	0,231
49,0000	-1,384
49,1000	-1,252
49,2000	0,204
49,3000	-0,837
49,4000	-1,638
49,5000	-0,038
49,6000	-0,254
49,7000	-1,767
49,8000	-0,460
49,9000	0,137
50,0000	-1,594
50,1000	-0,985
50,2000	0,247
50,3000	-1,145
50,4000	-1,459
50,5000	0,113
50,6000	-0,550
50,7000	-1,740
50,8000	-0,223
50,9000	-0,035
51,0000	-1,723
51,1000	-0,705
51,2000	0,225
51,3000	-1,412
51,4000	-1,224
51,5000	0,212
51,6000	-0,872
51,7000	-1,624
51,8000	-0,020
51,9000	-0,281
52,0000	-1,769
52,1000	-0,435
52,2000	0,121
52,3000	-1,612
52,4000	-0,960
52,5000	0,247
52,6000	-1,177
52,7000	-1,437
52,8000	0,127
52,9000	-0,584
53,0000	-1,729
53,1000	-0,195
53,2000	-0,063
53,3000	-1,734
53,4000	-0,668
53,5000	0,215
53,6000	-1,440
53,7000	-1,194
53,8000	0,220
53,9000	-0,914
54,0000	-1,602
54,1000	0,003
54,2000	-0,325
54,3000	-1,769
54,4000	-0,391
54,5000	0,094
54,6000	-1,640
54,7000	-0,908
54,8000	0,245
54,9000	-1,232
55,0000	-1,395
55,1000	0,148
55,2000	-0,646
55,3000	-1,714
55,4000	-0,154
55,5000	-0,110
55,6000	-1,747
55,7000	-0,616
55,8000	0,196
55,9000	-1,488
56,0000	-1,134
56,1000	0,229
56,2000	-0,983
56,3000	-1,566
56,4000	0,039
56,5000	-0,388
56,6000	-1,766
56,7000	-0,346
56,8000	0,064
56,9000	-1,665
57,0000	-0,853
57,1000	0,243
57,2000	-1,288
57,3000	-1,349
