-11.3	4.5313541122 
3.7 	4.5212168547	3
13.7	4.4806678246
23.7	4.3569932829
33.7	4.0873422328
38.7	3.9129814034
43.7	3.714291156	
48.7	3.481134233	
53.7	3.2277027949
58.7	2.9681890024
63.7	2.7167850158
73.7	2.2443888153
83.7	1.8287612569
93.7	1.4881494042
103.7	1.2103885481
113.7	0.9833139796
133.7	0.6670315449
153.7	0.466313846	
