19.5	0.48
23.4	0.59
28.4	0.67
33.4	0.82
38.4	1.02
43.4	1.21
48.4	1.43
53.4	1.69
58.4	1.88
63.4	2.05
68.4	2.22
73.4	2.39
78.4	2.56
83.4	2.81
88.4	3.01
93.4	3.25
97.9	3.49
93.4	3.58
88.4	3.45
83.4	3.25
78.4	3.12
73.4	2.92
68.4	2.73
63.4	2.58
58.4	2.36
53.4	2.20
48.4	2.03
43.4	1.86
38.4	1.70
33.4	1.40
28.4	1.20
23.4	1.01
18.4	0.80
